Year,Term,Importer,Exporter,Max_reported_quantity,Unit
2020,live,TW,AU,6447.0,Number of specimens
2020,live,TW,BE,409.0,Number of specimens
2020,live,TW,BJ,800.0,Number of specimens
2020,live,TW,BR,315.0,Number of specimens
2020,live,TW,CA,473.0,Number of specimens
2020,live,TW,CO,250.0,Number of specimens
2020,live,TW,CZ,479.0,Number of specimens
2020,live,TW,DE,405.0,Number of specimens
2020,live,TW,EC,2127.0,Number of specimens
2020,live,TW,EG,60.0,Number of specimens
2020,live,TW,ES,4.0,Number of specimens
2020,live,TW,FR,400.0,Number of specimens
2020,live,TW,GB,133.0,Number of specimens
2020,live,TW,GT,25504.0,Number of specimens
2020,live,TW,ID,33344.0,Number of specimens
2020,live,TW,JO,300.0,Number of specimens
2020,live,TW,JP,9221.0,Number of specimens
2020,live,TW,KE,4860.0,Number of specimens
2020,live,TW,KR,5125.0,Number of specimens
2020,live,TW,KW,400.0,Number of specimens
2020,live,TW,LK,1200.0,Number of specimens
2020,live,TW,MG,228.0,Number of specimens
2020,live,TW,MK,2270.0,Number of specimens
2020,live,TW,ML,550.0,Number of specimens
2020,live,TW,MU,70.0,Number of specimens
2020,live,TW,MY,9571.0,Number of specimens
2020,live,TW,NI,190.0,Number of specimens
2020,live,TW,NL,415.0,Number of specimens
2020,live,TW,PH,3110.0,Number of specimens
2020,live,TW,SC,1144.0,Number of specimens
2020,live,TW,SG,670.0,Number of specimens
2020,live,TW,SR,570.0,Number of specimens
2020,live,TW,SV,2700.0,Number of specimens
2020,live,TW,SY,2590.0,Number of specimens
2020,live,TW,TG,6735.0,Number of specimens
2020,live,TW,TH,276780.0,Number of specimens
2020,live,TW,US,996.0,Number of specimens
2020,live,TW,UZ,1700.0,Number of specimens
2020,live,TW,VE,400.0,Number of specimens
2020,live,TW,VN,1910.0,Number of specimens
2020,live,TW,ZA,21.0,Number of specimens
2020,live,TW,ZM,1300.0,Number of specimens
2020,live,TZ,CZ,1.0,Number of specimens
2020,live,TZ,ES,24.0,Number of specimens
2020,live,TZ,MG,275.0,Number of specimens
2020,live,TZ,TH,31159.0,Number of specimens
2020,live,UA,BE,19.0,Number of specimens
2020,live,UA,BG,615.0,Number of specimens
2020,live,UA,BJ,180.0,Number of specimens
2020,live,UA,BR,5854.0,Number of specimens
2020,live,UA,CR,100.0,Number of specimens
2020,live,UA,CZ,215.0,Number of specimens
2020,live,UA,ID,2001.0,Number of specimens
2020,live,UA,JP,210.0,Number of specimens
2020,live,UA,KR,1500.0,Number of specimens
2020,live,UA,MK,500.0,Number of specimens
2020,live,UA,RU,31.0,Number of specimens
2020,live,UA,SK,17.0,Number of specimens
2020,live,UA,SN,305.0,Number of specimens
2020,live,UA,TG,80.0,Number of specimens
2020,live,UA,TH,23618.0,Number of specimens
2020,live,UA,UZ,1000.0,Number of specimens
2020,live,UG,TH,8298.0,Number of specimens
2020,live,UG,ZA,1.0,Number of specimens
2020,live,US,AE,1.0,Number of specimens
2020,live,US,AR,20.0,Number of specimens
2020,live,US,AU,241750.0,Number of specimens
2020,live,US,BE,3279.0,Number of specimens
2020,live,US,BJ,33531.0,Number of specimens
2020,live,US,BR,8152.0,Number of specimens
2020,live,US,CA,119781.0,Number of specimens
2020,live,US,CD,23100.0,Number of specimens
2020,live,US,CH,118.0,Number of specimens
2020,live,US,CM,310.0,Number of specimens
2020,live,US,CN,3546560.0,Number of specimens
2020,live,US,CO,6708.0,Number of specimens
2020,live,US,CR,464220.0,Number of specimens
2020,live,US,CZ,13948.0,Number of specimens
2020,live,US,DE,42410.0,Number of specimens
2020,live,US,DO,2376952.0,Number of specimens
2020,live,US,EC,43892.0,Number of specimens
2020,live,US,EG,400.0,Number of specimens
2020,live,US,ES,80956.0,Number of specimens
2020,live,US,FM,13767.0,Number of specimens
2020,live,US,FR,149762.0,Number of specimens
2020,live,US,GB,325.0,Number of specimens
2020,live,US,GH,32979.0,Number of specimens
2020,live,US,GT,4240183.0,Number of specimens
2020,live,US,GY,16475.0,Number of specimens
2020,live,US,HK,3032.0,Number of specimens
2020,live,US,HN,72772.0,Number of specimens
2020,live,US,HU,1302.0,Number of specimens
2020,live,US,ID,697684.0,Number of specimens
2020,live,US,IS,1.0,Number of specimens
2020,live,US,IT,59252.0,Number of specimens
2020,live,US,JM,7050.0,Number of specimens
2020,live,US,JP,6492.0,Number of specimens
2020,live,US,KE,17799.0,Number of specimens
2020,live,US,KH,35469.0,Number of specimens
2020,live,US,KN,1407.0,Number of specimens
2020,live,US,KR,175516.0,Number of specimens
2020,live,US,LK,78280.0,Number of specimens
2020,live,US,MG,3642.0,Number of specimens
2020,live,US,MH,21824.0,Number of specimens
2020,live,US,MK,3166.0,Number of specimens
2020,live,US,MU,1203.0,Number of specimens
2020,live,US,MX,26841.0,Number of specimens
2020,live,US,MY,6616.0,Number of specimens
2020,live,US,NA,6058.0,Number of specimens
2020,live,US,NC,390.0,Number of specimens
2020,live,US,NI,146886.0,Number of specimens
2020,live,US,NL,59267.0,Number of specimens
2020,live,US,NO,1906.0,Number of specimens
2020,live,US,NZ,872.0,Number of specimens
2020,live,US,PE,15301.0,Number of specimens
2020,live,US,PF,11788.0,Number of specimens
2020,live,US,PL,3335.0,Number of specimens
2020,live,US,PW,5986.0,Number of specimens
2020,live,US,SB,5711.0,Number of specimens
2020,live,US,SI,1240.0,Number of specimens
2020,live,US,SR,10013.0,Number of specimens
2020,live,US,SV,276299.0,Number of specimens
2020,live,US,SX,150.0,Number of specimens
2020,live,US,TG,120958.0,Number of specimens
2020,live,US,TH,768262.0,Number of specimens
2020,live,US,TO,46911.0,Number of specimens
2020,live,US,TR,143200.0,Number of specimens
2020,live,US,TT,3.0,Number of specimens
2020,live,US,TW,4178.0,Number of specimens
2020,live,US,UA,2928.0,Number of specimens
2020,live,US,UY,880.0,Number of specimens
2020,live,US,UZ,51146.0,Number of specimens
2020,live,US,VE,12120.0,Number of specimens
2020,live,US,VN,17546.0,Number of specimens
2020,live,US,ZA,15807.0,Number of specimens
2020,live,UY,BR,134542.0,Number of specimens
2020,live,UZ,AE,34.0,Number of specimens
2020,live,UZ,AZ,150000.0,Number of specimens
2020,live,UZ,CZ,422.0,Number of specimens
2020,live,UZ,GY,140.0,Number of specimens
2020,live,UZ,ML,100.0,Number of specimens
2020,live,UZ,NL,1425.0,Number of specimens
2020,live,UZ,SB,170.0,Number of specimens
2020,live,UZ,SR,42.0,Number of specimens
2020,live,UZ,ZA,672.0,Number of specimens
2020,live,VE,ES,26.0,Number of specimens
2020,live,VN,CM,130.0,Number of specimens
2020,live,VN,CN,17057208.0,Number of specimens
2020,live,VN,CO,11.0,Number of specimens
2020,live,VN,CZ,240.0,Number of specimens
2020,live,VN,ID,16831.0,Number of specimens
2020,live,VN,JP,1.0,Number of specimens
2020,live,VN,MY,48528.0,Number of specimens
2020,live,VN,NL,30.0,Number of specimens
2020,live,VN,SG,548.0,Number of specimens
2020,live,VN,TH,9337329.0,Number of specimens
2020,live,VN,TW,9975064.0,Number of specimens
2020,live,VN,ZA,40.0,Number of specimens
2020,live,XV,EG,345.0,Number of specimens
2020,live,XV,ML,80.0,Number of specimens
2020,live,XV,SB,8512.0,Number of specimens
2020,live,XX,AT,1.0,Number of specimens
2020,live,XX,BE,2.0,Number of specimens
2020,live,XX,DO,2500.0,Number of specimens
2020,live,XX,EG,300.0,Number of specimens
2020,live,XX,KR,34920.0,Number of specimens
2020,live,XX,NI,335.0,Number of specimens
2020,live,XX,SC,3.0,Number of specimens
2020,live,XX,TG,425.0,Number of specimens
2020,live,XX,ZA,22.0,Number of specimens
2020,live,XX,ZM,1.0,Number of specimens
2020,live,YE,JO,10.0,Number of specimens
2020,live,ZA,AE,72.0,Number of specimens
2020,live,ZA,AU,127191.0,Number of specimens
2020,live,ZA,BE,10992.0,Number of specimens
2020,live,ZA,CL,2.0,Number of specimens
2020,live,ZA,CN,42.0,Number of specimens
2020,live,ZA,CZ,158.0,Number of specimens
2020,live,ZA,DE,4.0,Number of specimens
2020,live,ZA,ET,15225.0,Number of specimens
2020,live,ZA,GT,1910.0,Number of specimens
2020,live,ZA,ID,6538.0,Number of specimens
2020,live,ZA,JP,60.0,Number of specimens
2020,live,ZA,LK,50.0,Number of specimens
2020,live,ZA,MY,400.0,Number of specimens
2020,live,ZA,NA,230.0,Number of specimens
2020,live,ZA,NE,5.0,Number of specimens
2020,live,ZA,PG,1.0,Number of specimens
2020,live,ZA,SI,16.0,Number of specimens
2020,live,ZA,SR,20.0,Number of specimens
2020,live,ZA,TG,159.0,Number of specimens
2020,live,ZA,TH,29344.0,Number of specimens
2020,live,ZA,TO,1187.0,Number of specimens
2020,live,ZA,TW,552.0,Number of specimens
2020,live,ZA,UG,10.0,Number of specimens
2020,live,ZA,US,205.0,Number of specimens
2020,live,ZA,VN,957.0,Number of specimens
2020,live,ZA,XX,1.0,Number of specimens
2020,live,ZM,ZA,7.0,Number of specimens
2020,meat,AE,VC,500.0,kg
2020,meat,AI,VC,910.0,kg
2020,meat,AW,US,1928.0,kg
2020,meat,BB,VC,95.0,kg
2020,meat,BV,VC,1681.0,kg
2020,meat,CA,CN,76000.0,kg
2020,meat,CA,CU,16000.0,kg
2020,meat,CA,HK,27.22,kg
2020,meat,CA,US,2177.0,kg
2020,meat,CA,VC,1.0,kg
2020,meat,CH,BE,1059.62,kg
2020,meat,CN,ID,258157.0,kg
2020,meat,CW,NI,44974.131,kg
2020,meat,CW,US,8618.0,kg
2020,meat,CW,VC,2500.0,kg
2020,meat,DM,VC,1925.0,kg
2020,meat,ES,MA,81201.5,kg
2020,meat,ES,SN,26891.14,kg
2020,meat,FO,NO,900.0,kg
2020,meat,FR,SN,416.7,kg
2020,meat,HK,BZ,10454.54,kg
2020,meat,HK,ID,26028.0,kg
2020,meat,HK,SG,525.0,kg
2020,meat,HK,US,57575.29,kg
2020,meat,HK,VU,225.19,kg
2020,meat,IS,NO,1224.0,kg
2020,meat,IT,NA,24463.0,kg
2020,meat,IT,SN,4622.7,kg
2020,meat,JP,CN,2078272.4000000001,kg
2020,meat,JP,IS,1235000.0,kg
2020,meat,JP,NO,415260.0,kg
2020,meat,KR,ES,117140.0,kg
2020,meat,KR,NA,340181.0,kg
2020,meat,KR,SC,21286.0,kg
2020,meat,KR,SN,49352.0,kg
2020,meat,KR,TN,220.0,kg
2020,meat,KR,TW,1108798.0,kg
2020,meat,KR,VU,15785.0,kg
2020,meat,KR,ZA,231558.0,kg
2020,meat,KY,HN,13329.08,kg
2020,meat,KY,US,4536.0,kg
2020,meat,LC,KN,2200.0,kg
2020,meat,LC,VC,163686.0,kg
2020,meat,NZ,CK,2.9,kg
2020,meat,PH,CN,8000.0,kg
2020,meat,PR,NI,77315.63,kg
2020,meat,RU,TN,19153.0,kg
2020,meat,SG,AU,1550.0,kg
2020,meat,SG,CN,8300.0,kg
2020,meat,SG,SN,1030.3,kg
2020,meat,SV,NI,453.59,kg
2020,meat,SX,AG,860.0,kg
2020,meat,SX,AI,31.7515,kg
2020,meat,SX,KN,90.9,kg
2020,meat,SX,US,1687.0,kg
2020,meat,SX,VC,2110.0,kg
2020,meat,TH,SG,500.0,kg
2020,meat,TT,VC,11287.0,kg
2020,meat,TW,JP,229250.0,kg
2020,meat,US,BS,406715.0,kg
2020,meat,US,BZ,321340.74,kg
2020,meat,US,CN,265500.0,kg
2020,meat,US,HN,439042.0,kg
2020,meat,US,KN,11810.0,kg
2020,meat,US,MX,1456.0,kg
2020,meat,US,NI,539457.0,kg
2020,meat,US,TC,38511.0,kg
2020,meat,US,TT,10206.0,kg
2020,meat,US,VC,170366.0,kg
2020,meat,VG,AI,22.6796,kg
2020,meat,VG,VC,913.0,kg
2020,meat,VI,KN,11840.78,kg
